popularity,budget,revenue,original_title,director,keywords,runtime,genres,production_companies,release_date,vote_average,release_year
0.582429,0,5310554,Won't Back Down,Daniel Barnz,based on true story,121,Drama,20th Century Fox|Gran Via Productions|Walden Media,9/28/12,5.2,2012
0.580776,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,plagiarized book|stolen novel|plagiarized novel|aspiring writer,96,Drama|Thriller,Serenade Films|CBS Films|Also Known As Pictures,9/7/12,6.3,2012
0.572327,12000000,0,Erased,Philipp StÃ¶lzl,assassin|secret|daughter|coverup|cia agent,100,Action|Thriller,uFilm|Informant Media|Entertainment Motion Pictures|Umedia|uFund,9/27/12,5.5,2012
0.569388,0,0,StreetDance 2,Max Giwa|Dania Pasquini,musical|woman director,85,Drama|Romance,Vertigo Entertainment,3/30/12,5.3,2012
0.568529,16600000,0,Kon-Tiki,Joachim RÃ¸nning|Espen Sandberg,ocean|pacific|raft|sea voyage,118,Adventure|History,Film i VÃ¤st|Recorded Picture Company (RPC)|Roenbergfilm|Nordisk Film Production|DCM Productions,8/24/12,6.9,2012
0.557661,5000000,142817992,Paranormal Activity 4,Henry Joost|Ariel Schulman,garage|poltergeist|webcam|imaginary friend|broken neck,95,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,10/17/12,5.3,2012
0.552288,25000000,8784318,On the Road,Walter Salles,male nudity|female nudity|based on novel|cemetery|funeral,137,Adventure|Drama,American Zoetrope|France 2 CinÃ©ma|VideoFilmes|Vanguard Films|Canal+,5/22/12,5.6,2012
0.546482999999999,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,gore|graphic violence|extreme blood|slow motion action scene|ultra slow motion,114,Thriller|Action|Science Fiction|Horror|Mystery,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,5.1,2012
0.546014,5000000,0,Fortress,Mike Phillips,world war ii|bomber|pilot|flight,89,Action|War,Bayou Pictures|Diamondback 99,4/1/12,5.5,2012
0.543868999999999,5600000,8139,Dracula 3D,Dario Argento,dracula|gothic horror|evil|bite mark|3d,109,Horror|Romance|Thriller,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.|Film Export Group,1/29/12,3.3,2012
0.541575,2400000,0,Antiviral,Brandon Cronenberg,injection|celebrity|satire|near future|metamorphosis,110,Science Fiction|Horror,Alliance Films|Telefilm Canada|TF1 International,9/19/12,5.7,2012
0.530375,0,30668,The Bay,Barry Levinson,parasite|found footage,84,Horror|Science Fiction|Thriller,Automatik Entertainment|Hydraulx|Baltimore Pictures,9/13/12,5.4,2012
0.52938,0,0,Bernie,Richard Linklater,prison visit|funeral director|funeral home|amateur theater|embezzlement,100,Comedy|Crime|Drama,Castle Rock Entertainment|Horsethief Pictures|Mandalay Vision|Wind Dancer Productions|Detour Filmproduction,4/27/12,6.3,2012
0.524246,0,0,So Undercover,Tom Vaughan,undercover|fbi|college|private investigator|sorority girl,94,Action,Crystal City Entertainment|Exclusive Media Group|Kappa Undercover Pictures|Scarlet Fire Entertainment|Hope Town Entertainment,1/1/12,5.7,2012
0.52181,0,0,Radio Rebel,Peter Howitt,shyness|jealousy|secret identity|radio|step daughter,90,Comedy|Drama|Family|TV Movie,Two 4 The Money Media,2/17/12,5.8,2012
0.518403,850000,1243961,"For a Good Time, Call...",Jamie Travis,best friend,85,Comedy,AdScott Pictures,8/31/12,5.8,2012
0.516461,9500000,0,Laurence Anyways,Xavier Dolan,homosexuality|transgender|family|lgbt|drag,168,Drama|Romance,MK2 Productions,5/18/12,7.5,2012
0.494655,5000000,0,Girl in Progress,Patricia Riggen,latina|coming of age|mother daughter relationship|teenage girl|single mother,93,Comedy|Drama,Pantelion Films,5/11/12,5.3,2012
0.494142,0,0,Grave Encounters 2,John Poliquin,halloween|insane asylum|dormitory|supernatural|insanity,95,Horror,Death Awaits Cinema|Twin Engine Films|Pink Buffalo Films,10/12/12,5.1,2012
0.493944,0,100345,V/H/S,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence,webcam|anthology|vhs|burglary|split screen,116,Horror|Thriller,The Collective|Bloody Disgusting|8383 Productions,7/28/12,5.8,2012
0.493205,0,8887603,Hyde Park on Hudson,Roger Michell,queen|park|franklin d. roosevelt|hyde park|queen of england,94,Comedy|Drama|History,Daybreak Pictures|Free Range Films,12/7/12,5.2,2012
0.491648,1000000,101758490,The Devil Inside,William Brent Bell,rome|exorcism|death|demonic possession|found footage,83,Thriller|Horror,Room 101|Prototype,1/6/12,4.5,2012
0.490734,0,0,Flukt,Roar Uthaug,suspense,76,Action|History,Fantefilm|Film Fund FUZZ,9/28/12,5.4,2012
0.486354,0,0,Chained,Jennifer Chambers Lynch,rap|serial killer|incest overtones|protÃ©gÃ©|desolation,94,Horror|Thriller,Envision Media Arts|RGB Productions,8/5/12,6.3,2012
0.48631,0,6842058,The Collection,Marcus Dunstan,mercenary|party|sequel|gore|escape,94,Horror|Thriller,Fortress Features|LD Entertainment,9/21/12,5.8,2012
0.48576,25000000,432274,Dark Tide,John Stockwell,suspense|shark|diver|diver instructor,113,Thriller|Adventure|Drama,Social Capital|Film Afrika Worldwide|Lipsync Productions|Procinvest Sas|Cinedigm,3/28/12,4.9,2012
0.483986,18200000,0,The Tall Man,Pascal Laugier,children|kidnapping|crime|missing child,106,Horror|Mystery|Thriller,SND|Forecast Pictures|Iron Ocean Films|Radar Films,3/19/12,5.6,2012
0.477929,0,0,Camille redouble,NoÃ©mie Lvovsky,woman director,115,Comedy|Romance,CinÃ©@|F Comme Film,9/12/12,5.9,2012
0.474818,0,3346265,Emperor,Peter Webber,atomic bomb|emperor|japanese surrender|u.s. military,105,Drama|History|War,Krasnoff Foster Productions|United Performers' Studio|Fellers Film,9/14/12,6.0,2012
0.473914,0,0,The Philadelphia Experiment,Paul Ziller,time travel|philadelphia experiment,85,Adventure|Science Fiction|Thriller|Mystery,Cinetel Films|Reel One Entertainment,7/27/12,4.2,2012
0.473381,12000000,96070507,Think Like a Man,Tim Story,advice|love|relationship|ensemble cast|duringcreditsstinger,123,Comedy|Romance,Rainforest Films|Screen Gems|Studio Mir,4/16/12,6.6,2012
0.468552,2000000,14400000,Hit & Run,David Palmer|Dax Shepard,witness protection|getaway driver|duringcreditsstinger,100,Action|Comedy|Romance,Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group,8/22/12,5.4,2012
0.464032,0,0,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,osama bin laden|navy seal,90,Thriller|Action|Crime|Drama,The Weinstein Company|Voltage Pictures,11/4/12,5.6,2012
0.463427,0,0,Stand Up Guys,Fisher Stevens,release from prison|viagra|settle scores|last hurrah,95,Thriller|Comedy|Action,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,3/8/12,5.8,2012
0.460239,0,0,The Brass Teapot,Ramaa Mosley,fantasy|comic|based on comic book|money|fantastic,100,Comedy|Fantasy|Thriller,Laundry Films,9/8/12,5.6,2012
0.456327,0,0,Burning Bright,Carlos Brooks,autism|hurricane|tiger|suspense|trapped,89,Drama|Horror|Thriller,Lionsgate|Launchpad Productions|Sobini Films|Burning Bright Productions,5/2/12,5.3,2012
0.454471,0,0,Marvel One-Shot: Item 47,Louis D'Esposito,secret agent|weapon|marvel comic|superhero|based on comic book,12,Science Fiction|Action|Fantasy,Marvel Studios,9/13/12,6.7,2012
0.452177,0,0,Come Out and Play,Makinov,remake|gore|street children|evil child|killer children,87,Horror,Canana Films|Videocine S.A. de C.V.,9/13/12,4.9,2012
0.452064,12000000,66351,Deadfall,Stefan Ruzowitzky,murder|on the run|fugitive|crime|family,95,Crime|Drama|Thriller,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,11/8/12,5.5,2012
0.451287,0,0,Arthur Newman,Dante Ariola,identity|dream|past,101,Drama,Cross Creek Pictures|Vertebra Films,9/7/12,5.5,2012
0.45055,0,0,John Dies at the End,Don Coscarelli,out of body experience,99,Horror|Comedy,Magnet Releasing,1/23/12,5.9,2012
0.450481,0,0,Liberal Arts,Josh Radnor,age difference|college|older man younger woman relationship|unhappiness|college student,97,Comedy|Drama,Tom Sawyer Entertainment|BCDF Pictures,9/14/12,6.1,2012
0.448325,0,34153101,Cirque du Soleil: Worlds Away,Andrew Adamson,clown|music|mimes|cirque du soleil|carnies,91,Fantasy|Family,Reel FX Creative Studios,11/9/12,5.9,2012
0.446829,0,61782,Sightseers,Ben Wheatley,caravan|series of murders,88,Adventure|Comedy|Crime,StudioCanal|British Film Institute (BFI)|Film4 Productions,11/30/12,6.0,2012
0.440489,0,0,Excision,Richard Bates Jr.,surgeon|teenager|domineering mother|awkwardness|social outcast,81,Horror,BXR Productions,9/12/12,5.9,2012
0.436617,3000000,3010,ATM,David Brooks,atm|hooded figure|duringcreditsstinger,90,Horror|Thriller,Buffalo Gal Pictures|The Safran Company|Gold Circle Films,2/17/12,5.5,2012
0.430466,150000,0,Abraham Lincoln vs. Zombies,Richard Schenkman,u.s. president|president|thriller|zombies|horror movie,90,Horror|Action|Thriller,"Asylum, The",5/29/12,4.1,2012
0.430256,1800000,21107746,Beasts of the Southern Wild,Benh Zeitlin,refugee camp|hurricane|fantasy|flooding|global warming,93,Drama|Fantasy,Journeyman Pictures|Court 13 Pictures|Cinereach,6/29/12,6.6,2012
0.428343,0,0,The Last Will and Testament of Rosalind Leigh,Rodrigo GudiÃ±o,cult|wealth|inheritance|death|spooky house,82,Horror|Thriller,Someone At The Door Productions,11/9/12,4.7,2012
0.426646,40000000,0,The Swan Princess Christmas,Richard Rich,holiday,90,Animation,Sony Pictures Animation|NEST Family Entertainment|Crest Animation Production,11/5/12,6.4,2012
0.425039,6000000,0,7 Below,Kevin Carraway,two word title,90,Horror,Efish Entertainment|Vitamin A Films|Silver Moonlight Productions|PalmStar Entertainment|Barking Fish Entertainment,4/16/12,4.5,2012
0.419765,0,45250,My Awkward Sexual Adventure,Sean Garrity,underwear|masseuse|threesome|dildo|sex lesson,98,Comedy|Romance,Banana-Moon Sky Films,9/11/12,5.4,2012
0.415272,4275000,0,Imaginaerum,Stobe Harju,musical,80,Fantasy|Drama,Capelight Pictures|Al!ve AG,11/10/12,6.0,2012
0.41248,0,641100,Holy Motors,Leos Carax,limousine|multiple identities|wig|penis|talking car,115,Drama|Fantasy,Pandora Filmproduktion|Canal+,7/2/12,6.7,2012
0.438105,20000000,0,Zambezia,Wayne Thornley,none,83,Animation,Industrial Development Corporation of South Africa|120dB Films|The Department of Trade and Industry of South Africa|Cinema Management Group|The National Film and Video Foundation of SA,6/5/12,5.1,2012
0.409718,20000000,4636169,Fire with Fire,David Barrett,firemen|witness protection|murder|u.s. marshal,97,Action|Crime|Drama|Thriller,Industry Entertainment|Grindstone Entertainment Group|Cheetah Vision|Mandalay Vision|Paradox Entertainment,8/31/12,5.7,2012
0.40801,750000,4007792,Safety Not Guaranteed,Colin Trevorrow,time travel,85,Comedy|Romance|Science Fiction|Drama,Duplass Brothers Productions|Big Beach Films,6/8/12,6.7,2012
0.40752,0,0,Partysaurus Rex,Mark A. Walsh,tyrannosaurus rex|bath tub|water|party|toys,7,Animation|Comedy|Family|Fantasy,Walt Disney Pictures|Pixar Animation Studios,9/14/12,7.5,2012
0.406609,0,0,Leviathan,Lucien Castaing-Taylor|Verena Paravel,fishing|atlantic ocean|fisherman|woman director|commercial fishing,87,Documentary,Arrete Ton Cinema,8/9/12,6.0,2012
0.402947,0,0,Eden,Megan Griffiths,slavery|human trafficking|moral ambiguity|prostitution|woman director,98,Drama,Eden Productions,3/11/12,6.5,2012
0.402086,12000000,2521,The Samaritan,David Weaver,prison|sex|revenge|incest|grifter,90,Thriller,Quickfire Films|H2O Motion Pictures|2262730 Ontario|Middle Child Films Inc.,3/2/12,4.7,2012
0.398497,17000000,9627492,The Apparition,Todd Lincoln ,experiment|supernatural|paranormal|haunting|disappearance,82,Horror|Thriller,StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures,8/23/12,4.4,2012
0.392485,12500000,0,Halo 4: Forward Unto Dawn,Stewart Hendler,video game|duringcreditsstinger,92,Science Fiction,343 Industries|Microsoft Studios|Laskey Productions,10/5/12,6.5,2012
0.38719,1000000,0,Lovely Molly,Eduardo SÃ¡nchez,drug addiction|psychosis|psychological drama,100,Horror|Thriller,Haxan Films|amber entertainment,5/18/12,4.6,2012
0.386979,3000000,0,Outpost: Black Sun,Steve Barker,bunker|nazis|eastern europe|war|sequel,101,Action|Horror,Black Camel Pictures,1/1/12,3.7,2012
0.385202,0,0,The Babymakers,Jay Chandrasekhar,wife husband relationship|infertility|doctor|theft|sperm donor,98,Comedy,Blumhouse Productions|IM Global|Automatik Entertainment|Duck Attack Films,8/3/12,4.8,2012
0.385121,0,0,Bad Ass,Craig Moss,vietnam veteran|los angeles|crime|based on true events,90,Action|Drama,Amber Lamps,4/12/12,5.4,2012
0.383998,8000000,1653792,2 Days in New York,Julie Delpy,photographer|photo exhibition|rudeness|reference to barack obama|pregnancy test,91,Comedy,Senator Film Produktion|TempÃªte Sous Un CrÃ¢ne Productions|Focus Films,3/28/12,5.3,2012
0.383809,0,0,The Forger,Lawrence Roeck,california|painter|beach|gallery|stripper,96,Drama,Jetlag Productions|Bahr Productions Inc.|Experience Media Studios,7/3/12,6.8,2012
0.292564,0,1005700,Ginger & Rosa,Sally Potter,female friendship|protest march|political protest|woman director,89,Drama,A24,9/7/12,6.3,2012
0.38161,3000000,0,El Gringo,Eduardo RodrÃ­guez,small town|outlaw|gunfight|violence|cowboys,98,Adventure|Drama|Action|Thriller,Silver Pictures|Signature Pictures|After Dark Films|Autonomous Films|Bomar OOD,5/10/12,4.8,2012
0.380291,2500000,3325038,Robot & Frank,Jake Schreier,friendship|robot|senior citizen|cat thief,85,Science Fiction|Comedy|Drama|Crime,Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures,8/16/12,6.7,2012
0.373557,0,0,The Motel Life,Alan Polsky|Gabe Polsky,brother brother relationship|motel|hit|run,95,Drama|Mystery|Thriller,Polsky Films,11/16/12,4.9,2012
0.365381,30000000,0,Bait,Kimble Rendall,drowning|supermarket|shark attack|australian|flooding,93,Horror|Action|Thriller,Pictures in Paradise|Screen Australia|Media Development Authority (MDA)|Screen Queensland|Bait Productions,9/5/12,5.2,2012
0.365206,0,0,The Battery,Jeremy Gardner,zombie survival|road movie|zombie,101,Drama|Horror,O. Hannah Films,10/13/12,5.7,2012
0.361254,3000000,0,Dragon Eyes,John Hyams,street gang|fight|rival gang,88,Drama|Action|Thriller|Crime,Dark Castle Entertainment|Silver Pictures|Signature Pictures|After Dark Films|Autonomous Films,5/10/12,4.1,2012
0.359578,20500000,6063556,Cosmopolis,David Cronenberg,taxi|sex|bookshop|taxi driver|nudity,109,Drama,France 2 CinÃ©ma|TÃ©lÃ©film Canada|Rai Cinema|Prospero Pictures|Alfama Films,5/25/12,4.8,2012
0.358343,0,0,Extracted,Nir Paniry,murder|time loop|memory,85,Science Fiction|Thriller,New Artists Alliance,3/10/12,5.5,2012
0.356988,0,0,Marley,Kevin Macdonald,musical|bob marley|reference to bob marley|reggae music|duringcreditsstinger,144,Documentary,Shangri-La Entertainment,4/20/12,7.4,2012
0.352564,12000000,0,Dungeons & Dragons: The Book of Vile Darkness,Gerry Lively,sword and sorcerery|heroic mission,90,Adventure|Fantasy,Zinc Entertainment Inc.|Bomar OOD,8/8/12,4.1,2012
0.351494,0,0,Cockneys vs Zombies,Matthias Hoene,zombies|east end of london|pensioners|cockneys,88,Comedy|Horror,Tea Shop & Film Company,8/31/12,5.6,2012
0.349722,0,0,Blood,Nick Murphy ,brother brother relationship|rage,92,Drama|Thriller|Crime,BBC Films|Neal Street Productions|Quickfire Films|IM Global|Lipsync Productions,10/9/12,6.0,2012
0.339738,0,0,Nazis at the Center of the Earth,Joseph J. Lawson,female nudity|cyborg|nazis|zombies|face ripped off,90,Adventure|Horror|Action|Thriller|Science Fiction,The Asylum,4/23/12,3.1,2012
0.338055,0,0,Citadel,Ciaran Foy,agoraphobia,85,Horror|Drama|Thriller,Sigma Films Ltd.|Irish Film Board|Blinder Films,7/11/12,4.8,2012
0.335484,0,0,The Seasoning House,Paul Hyett,revenge|land war|forced prostitution|balkans,89,Horror|Thriller,Templeheart Films|Filmgate Films|Sterling Pictures Ltd,8/21/12,6.4,2012
0.335002,0,0,The Sapphires,Wayne Blair,vietnam war|musical|biography|based on true story|girl group,103,Comedy|Drama,Goalpost Pictures,8/8/12,6.4,2012
0.331665,11000000,0,Freelancers,Jessy Terrero,bartender|revenge|nypd|kingpin,96,Mystery|Drama|Action|Crime,Grindstone Entertainment Group|Cheetah Vision|Paradox Entertainment|Emmett/Furla Films|Envision Entertainment,8/10/12,4.7,2012
0.331645,0,0,Game Change,Jay Roach,president elections|republican party,118,Drama|History,Playtone|HBO Films,3/9/12,6.1,2012
0.329419,3500000,0,Grupo 7,Alberto RodrÃ­guez,bad cop,95,Drama|Action,TVE|La ZanfoÃ±ia Producciones|Canal Sur TelevisiÃ³n|AtÃ­pica Films,4/3/12,5.5,2012
0.327715,0,0,Hello I Must Be Going,Todd Louiso,independent film,95,Drama|Comedy|Romance,Next Wednesday Productions|Union Entertainment Group (II)|Skyscraper Films,9/7/12,5.4,2012
0.326556,0,0,Love at the Christmas Table,Rachel Goldenberg,holiday|tango|house|party|bully,91,Comedy|Romance|TV Movie,The Asylum,11/25/12,6.2,2012
0.323947,0,0,Atlas Shrugged Part II,John Putch,ayn rand,112,Drama|Science Fiction|Mystery,Cinema Vehicle Services|Atlas 2 Productions,10/12/12,5.5,2012
0.323242,0,0,100 Bloody Acres,Cameron Cairnes|Colin Cairnes,brother|australia|murder|gore|dog,91,Comedy|Horror,Cyan Films|Major International Pictures,8/4/12,5.5,2012
0.322496,0,704,Into the White,Petter NÃ¦ss,bÃ©lico,100,Action|Drama,TrollhÃ¤ttan Film AB|Medienboard Berlin-Brandenburg GmbH|Eurimages|FilmfÃ¶rderungsanstalt (FFA)|Film Fund FUZZ,3/6/12,6.5,2012
0.322163,0,0,Take This Waltz,Sarah Polley,wife husband relationship|cookbook|f word|sex talk|barefoot,116,Drama|Comedy,Joe's Daughter,5/25/12,6.3,2012
0.320781,0,0,Keep the Lights On,Ira Sachs,documentary filmmaker|documentary footage|hiv test|gay 90s|gay artist,101,Drama|Romance,Parts and Labor|Alarum PIctures|Tiny Dancer Films,2/25/12,5.5,2012
0.320264,0,252603,Lola Versus,Daryl Wein,best friend,87,Comedy,Fox Searchlight Pictures|Groundswell Productions,4/24/12,4.9,2012
0.310779,0,0,After,Ryan Smith,coma|crash|accepting death,90,Mystery|Thriller,Seabourne Pictures|Quite Quick Productions,8/27/12,5.6,2012
